"fact_updated_at","facility_current","facility_next","facility_destination","item_id","tms_cut_off","grid_name","suggested_time","suggested_ldap","item_type","pick_completed","Bag_Source","stag_status","pick_completed_time","Consg","part_of_grid_1"
"2023-11-17T10:25:05.994+05:30","MotherHub_YKB","MotherHub_SIL","BhagalpurHub_BGP","EBIHBGP-660934107","00:00:00","17","2023-11-17T10:23:36.858+05:30","ca.2633445","BAG",false,"Source","Not Stagged","2023-11-17T10:23:34.857+05:30","True",false
"2023-11-17T10:25:01.613+05:30","MotherHub_YKB","MotherHub_JKD","MotherHub_JKD","EIXRJKD-2664005-1339","17:00:00","22","2023-11-17T10:22:08.724+05:30","ca.2475295","BAG",false,"Source","Not Stagged","2023-11-17T10:22:06.722+05:30","True",false
"2023-11-17T10:25:01.612+05:30","MotherHub_YKB","Motherhub_RAC","Motherhub_RAC","ERACRAC-265418-1686","17:00:00","43","2023-11-17T10:21:45.389+05:30","ca.2475295","BAG",false,"Source","Not Stagged","2023-11-17T10:21:43.387+05:30","True",false
"2023-11-17T10:24:55.861+05:30","MotherHub_YKB","MotherHub_PUNE","AlandiHub_PUNE","EIXBPUN-1415702","22:00:00","16","2023-11-17T08:56:24.880+05:30","ca.2414851","BAG",true,"Source","Stagged","2023-11-17T10:24:54.351+05:30","False",true
"2023-11-17T10:24:50.839+05:30","MotherHub_YKB","Motherhub_GUW","PailapoolHub_IXS","EIXSPLP-1240269","00:00:00","13","2023-11-17T10:23:29.034+05:30","ca.2414851","BAG",false,"Source","Not Stagged","2023-11-17T10:23:27.032+05:30","True",false
"2023-11-17T10:24:50.839+05:30","MotherHub_YKB","MotherHub_NAG_BTS","WardhamanNagar_NAG","ENAGWMN-660924105","00:00:00","12","2023-11-17T10:23:28.930+05:30","ca.2624952","BAG",false,"Source","Not Stagged","2023-11-17T10:23:26.929+05:30","True",false
"2023-11-17T10:24:45.858+05:30","MotherHub_YKB","Motherhub_SAI_4","DadarWestHub_MUM","EBOMDDW-660855785","21:00:00","15","2023-11-17T10:23:21.071+05:30","ca.2624952","BAG",false,"Source","Not Stagged","2023-11-17T10:23:19.070+05:30","True",false
"2023-11-17T10:24:45.831+05:30","MotherHub_YKB","MotherHub_PUNE","SataraHub_STR","EMUMSTR-660870756","22:00:00","16","2023-11-17T08:36:04.985+05:30","ca.2170654","BAG",false,"Source","Stagged","2023-11-17T08:36:02.984+05:30","True",true
"2023-11-17T10:24:45.831+05:30","MotherHub_YKB","Motherhub_PAT_BTS","BettiahHub_BTH","EBIHBTH-660915030","20:00:00","19","2023-11-17T08:29:14.752+05:30","ca.2170654","BAG",false,"Source","Stagged","2023-11-17T08:29:12.751+05:30","True",true
"2023-11-17T10:24:40.720+05:30","MotherHub_YKB","MotherHub_PUNE","MotherHub_PUNE","EPNQPNQ-663457360-1373","22:00:00","16","2023-11-17T08:50:26.502+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T08:50:24.501+05:30","True",true
"2023-11-17T10:24:40.712+05:30","MotherHub_YKB","Motherhub_PAT_BTS","MirganjHub_GOG","EGOPMGJ-1673901","20:00:00","19","2023-11-17T08:39:19.119+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T08:39:17.117+05:30","True",true
"2023-11-17T10:24:40.712+05:30","MotherHub_YKB","MotherHub_NAG_BTS","PauniODH_PAU","ENAGPAU-403350","00:00:00","12","2023-11-17T03:46:41.261+05:30","ca.2787351","BAG",true,"Source","Stagged","2023-11-17T10:24:38.253+05:30","False",true
"2023-11-17T10:24:35.760+05:30","MotherHub_YKB","Motherhub_PAT_BTS","MaharajganjHub_SWN","EIXSSWN-1348466","20:00:00","19","2023-11-17T08:27:32.499+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T08:27:30.497+05:30","True",true
"2023-11-17T10:24:35.736+05:30","MotherHub_YKB","Motherhub_PAT_BTS","PatahiHub_PTI","EPATPTI-1189187","20:00:00","19","2023-11-17T08:28:53.095+05:30","ca.2170654","BAG",false,"Source","Stagged","2023-11-17T08:28:51.093+05:30","True",true
"2023-11-17T10:24:30.931+05:30","MotherHub_YKB","MotherHub_PUNE","IndapurHub_IND","EPNQIDP-660732478","22:00:00","16","2023-11-17T08:35:43.882+05:30","ca.2170654","BAG",false,"Source","Stagged","2023-11-17T08:35:41.880+05:30","True",true
"2023-11-17T10:24:30.931+05:30","MotherHub_YKB","Motherhub_PAT_BTS","Motherhub_PAT_BTS","EPATBTS-4830038-1365","20:00:00","19","2023-11-17T08:27:20.221+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T08:27:18.220+05:30","True",true
"2023-11-17T10:24:30.850+05:30","MotherHub_YKB","MotherHub_PUNE","DaundHub_DUN","EDUNDUN-1616649","22:00:00","16","2023-11-17T08:37:18.827+05:30","ca.2170654","BAG",false,"Source","Stagged","2023-11-17T08:37:16.826+05:30","True",true
"2023-11-17T10:24:25.849+05:30","MotherHub_YKB","MotherHub_NAG_BTS","CivilLineHub_JBL","EJLRJBL-660904177","00:00:00","12","2023-11-17T04:05:19.646+05:30","ca.2787351","BAG",true,"Source","Stagged","2023-11-17T10:24:25.315+05:30","False",true
"2023-11-17T10:24:25.818+05:30","MotherHub_YKB","Motherhub_PAT_BTS","BegusaraiHub_BGI","EBIHBGI-660906015","20:00:00","19","2023-11-17T08:31:14.298+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T08:31:12.296+05:30","True",true
"2023-11-17T10:24:20.846+05:30","MotherHub_YKB","Motherhub_GUW","SonapurHub_GAU","EGAUSNP-1306352","00:00:00","13","2023-11-17T10:23:06.512+05:30","ca.2624952","BAG",false,"Source","Not Stagged","2023-11-17T10:23:04.510+05:30","True",false
"2023-11-17T10:24:20.842+05:30","MotherHub_YKB","Motherhub_PAT_BTS","BihtaHub_PAT","EDELBIT-660879843","20:00:00","19","2023-11-17T08:27:57.833+05:30","ca.2170654","BAG",false,"Source","Stagged","2023-11-17T08:27:55.831+05:30","True",true
"2023-11-17T10:24:20.783+05:30","MotherHub_YKB","MotherHub_PUNE","ElasticRunVishrantwadiSplitODH_PUNE","EPNQVDS-1494713","22:00:00","16","2023-11-17T08:36:56.650+05:30","ca.2170654","BAG",false,"Source","Stagged","2023-11-17T08:36:54.649+05:30","True",true
"2023-11-17T10:24:15.797+05:30","MotherHub_YKB","Motherhub_PLS","HojaiHub_HJI","EHJIHJI-660806701","21:00:00","42","2023-11-17T10:23:03.192+05:30","ca.2633445","BAG",false,"Source","Not Stagged","2023-11-17T10:23:01.190+05:30","True",false
"2023-11-17T10:24:15.738+05:30","MotherHub_YKB","Motherhub_PAT_BTS","VaishaliHub_HJP","EHJPHJP-660806603","20:00:00","19","2023-11-17T08:34:11.770+05:30","ca.2624952","BAG",false,"Source","Stagged","2023-11-17T08:34:09.768+05:30","True",true
"2023-11-17T10:24:15.731+05:30","MotherHub_YKB","MotherHub_NAG_BTS","ParasiaMDH_PRA","EPRAMDH-417384","00:00:00","12","2023-11-17T03:47:01.196+05:30","ca.2787351","BAG",true,"Source","Stagged","2023-11-17T10:24:15.184+05:30","False",true
"2023-11-17T10:24:10.794+05:30","MotherHub_YKB","Motherhub_PAT_BTS","SugauliHub_MTI","EPATSGU-1297286","20:00:00","19","2023-11-17T08:31:56.233+05:30","ca.2170654","BAG",false,"Source","Stagged","2023-11-17T08:31:54.232+05:30","True",true
"2023-11-17T10:24:10.794+05:30","MotherHub_YKB","MotherHub_NAG_BTS","TrimurtiNagarHub_NAG","ENAGTMN-660903061","00:00:00","12","2023-11-17T04:07:10.944+05:30","ca.2780362","BAG",true,"Source","Stagged","2023-11-17T10:24:07.288+05:30","False",true
"2023-11-17T10:24:05.820+05:30","MotherHub_YKB","Motherhub_ULB","HaltuHub_KOL","ECCUHLT-660893743","16:00:00","25","2023-11-17T07:49:36.041+05:30","ca.2475295","BAG",true,"Source","Stagged","2023-11-17T10:24:05.395+05:30","False",true
"2023-11-17T10:24:05.795+05:30","MotherHub_YKB","Motherhub_PAT_BTS","RaxaulHub_RXL","ERXLRXL-660719795","20:00:00","19","2023-11-17T08:12:37.847+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T08:12:35.846+05:30","True",true
"2023-11-17T10:24:01.634+05:30","MotherHub_YKB","MotherHub_NAG_BTS","BuldhanaHub_BLD","EIXUBLD-1538580","00:00:00","12","2023-11-17T04:11:35.643+05:30","ca.2780362","BAG",true,"Source","Stagged","2023-11-17T10:23:58.116+05:30","False",true
"2023-11-17T10:24:01.618+05:30","MotherHub_YKB","Motherhub_PAT_BTS","BaghaHub_BGH","EPATBGH-450520","20:00:00","19","2023-11-17T10:22:41.981+05:30","ca.2633445","BAG",false,"Source","Not Stagged","2023-11-17T10:22:39.980+05:30","True",false
"2023-11-17T10:24:01.618+05:30","MotherHub_YKB","Motherhub_CUT","KendraparaHub_KNP","EBBIKPA-660854806","16:00:00","23","2023-11-17T10:22:39.598+05:30","ca.2784071","BAG",false,"Source","Not Stagged","2023-11-17T10:22:37.596+05:30","True",false
"2023-11-17T10:24:01.618+05:30","MotherHub_YKB","Motherhub_ABD","PrincySanandODH_SND","EAMDSND-1458609","23:00:00","21","2023-11-17T10:22:37.615+05:30","ca.2475295","BAG",false,"Source","Not Stagged","2023-11-17T10:22:35.612+05:30","True",false
"2023-11-17T10:24:01.569+05:30","MotherHub_YKB","MotherHub_PUNE","AlandiHub_PUNE","EIXBPUN-1417739","22:00:00","16","2023-11-17T09:31:07.727+05:30","ca.2624952","BAG",false,"Source","Stagged","2023-11-17T09:31:05.726+05:30","True",true
"2023-11-17T10:23:50.954+05:30","MotherHub_YKB","Motherhub_GUW","Motherhub_GUW","EGAUGUW-3386306-1316","00:00:00","13","2023-11-17T10:22:24.097+05:30","ca.2624952","BAG",false,"Source","Not Stagged","2023-11-17T10:22:22.096+05:30","True",false
"2023-11-17T10:23:50.954+05:30","MotherHub_YKB","MotherHub_SIL","BankaHub_BAK","EBBUBHI-660806629","00:00:00","17","2023-11-17T10:22:23.883+05:30","ca.2633445","BAG",false,"Source","Not Stagged","2023-11-17T10:22:21.881+05:30","True",false
"2023-11-17T10:23:50.954+05:30","MotherHub_YKB","Motherhub_SAI_4","ChemburHub_MUM","EBOMCHB-660895959","21:00:00","15","2023-11-17T10:22:23.569+05:30","ca.2170654","BAG",false,"Source","Not Stagged","2023-11-17T10:22:21.567+05:30","True",false
"2023-11-17T10:23:50.859+05:30","MotherHub_YKB","MotherHub_PUNE","SangviHub_Pune","EPNQSGV-1445703","22:00:00","16","2023-11-17T08:36:06.462+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T08:36:04.460+05:30","True",true
"2023-11-17T10:23:50.813+05:30","MotherHub_YKB","MotherHub_NAG_BTS","JabalpurHub_JBL","EDELJBL-660888215","00:00:00","12","2023-11-17T04:57:00.625+05:30","ca.2787351","BAG",true,"Source","Stagged","2023-11-17T10:23:48.090+05:30","False",true
"2023-11-17T10:23:45.831+05:30","MotherHub_YKB","MotherHub_PUNE","ShivajinagarHub_PUNE","EPNQSJN-660835694","22:00:00","16","2023-11-17T10:22:17.501+05:30","ca.2170654","BAG",false,"Source","Not Stagged","2023-11-17T10:22:15.498+05:30","True",false
"2023-11-17T10:23:45.831+05:30","MotherHub_YKB","Motherhub_HRN","KusumgramHub_KSG","EKSGKSG-660833782","02:00:00","24","2023-11-17T10:20:38.173+05:30","ca.2475295","BAG",false,"Source","Not Stagged","2023-11-17T10:20:36.171+05:30","True",false
"2023-11-17T10:23:45.726+05:30","MotherHub_YKB","MotherHub_PUNE","AurangabadHub_IXU","EBOMIXU-660908980","22:00:00","16","2023-11-17T09:02:03.139+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T09:02:01.137+05:30","True",true
"2023-11-17T10:23:40.919+05:30","MotherHub_YKB","MotherHub_NAG_BTS","IdentifyplusWaroraODH_WRA","ENAGWRA-1206173","00:00:00","12","2023-11-17T04:54:53.720+05:30","ca.2787351","BAG",true,"Source","Stagged","2023-11-17T10:23:40.138+05:30","False",true
"2023-11-17T10:23:40.812+05:30","MotherHub_YKB","MotherHub_PUNE","MotherHub_PUNE","EPNQPNQ-663464131-1372","22:00:00","16","2023-11-17T08:54:10.023+05:30","ca.2624952","BAG",false,"Source","Stagged","2023-11-17T08:54:08.021+05:30","True",true
"2023-11-17T10:23:35.774+05:30","MotherHub_YKB","MotherHub_PUNE","WagholiHub_PUNE","EPNQWAG-660883804","22:00:00","16","2023-11-17T09:39:27.372+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T09:39:25.370+05:30","True",true
"2023-11-17T10:23:35.774+05:30","MotherHub_YKB","MotherHub_NAG_BTS","TiroraHub_TRA","ENAGTRA-1022981","00:00:00","12","2023-11-17T04:56:36.889+05:30","ca.2780362","BAG",true,"Source","Stagged","2023-11-17T10:23:31.084+05:30","False",true
"2023-11-17T10:23:30.898+05:30","MotherHub_YKB","MotherHub_PUNE","HarsoolODH_IXU","EIXUHSL-229435","22:00:00","16","2023-11-17T10:22:06.226+05:30","ca.2624952","BAG",false,"Source","Not Stagged","2023-11-17T10:22:04.224+05:30","True",false
"2023-11-17T10:23:30.864+05:30","MotherHub_YKB","MotherHub_PUNE","MotherHub_PUNE","EPNQPNQ-663458388-1373","22:00:00","16","2023-11-17T09:44:07.311+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T09:44:05.309+05:30","True",true
"2023-11-17T10:23:25.872+05:30","MotherHub_YKB","Motherhub_ULB","GurapHub_GRA","ECCUGRA-660853785","16:00:00","25","2023-11-17T07:31:31.465+05:30","ca.2457276","BAG",true,"Source","Stagged","2023-11-17T10:23:21.188+05:30","False",true
"2023-11-17T10:23:20.871+05:30","MotherHub_YKB","Motherhub_HRN","ElasticRunChinarParkSpiltODH_KOL","ECCUCHI-1431640","02:00:00","24","2023-11-17T10:22:02.097+05:30","ca.2475295","BAG",false,"Source","Not Stagged","2023-11-17T10:22:00.095+05:30","True",false
"2023-11-17T10:23:20.850+05:30","MotherHub_YKB","MotherHub_JJH","MotherHub_JJH","EGURJJH-2802068-1558","09:00:00","37","2023-11-17T03:34:37.298+05:30","ca.2322905","BAG",true,"Source","Not Stagged","2023-11-17T10:23:18.930+05:30","False",false
"2023-11-17T10:23:15.809+05:30","MotherHub_YKB","Motherhub_ABD","BharuchHub_BRH","EAMDBRH-660908025","23:00:00","21","2023-11-17T07:51:27.219+05:30","ca.2784071","BAG",true,"Source","Stagged","2023-11-17T10:23:11.092+05:30","False",true
"2023-11-17T10:23:10.828+05:30","MotherHub_YKB","Motherhub_PAT_BTS","BettiahHub_BTH","EBIHBTH-660920092","20:00:00","19","2023-11-17T10:21:59.602+05:30","ca.2633445","BAG",false,"Source","Not Stagged","2023-11-17T10:21:57.600+05:30","True",false
"2023-11-17T10:23:10.754+05:30","MotherHub_YKB","MotherHub_NAG_BTS","WadiHub_NAG","ENAGWDI-660891924","00:00:00","12","2023-11-17T04:57:45.078+05:30","ca.2780362","BAG",true,"Source","Stagged","2023-11-17T10:23:10.112+05:30","False",true
"2023-11-17T10:23:05.883+05:30","MotherHub_YKB","Motherhub_PAT_BTS","CABTSaranSplitODH_CPR","EPATSRN-1459551","20:00:00","19","2023-11-17T09:09:03.292+05:30","ca.2624952","BAG",false,"Source","Stagged","2023-11-17T09:09:01.290+05:30","True",true
"2023-11-17T10:23:05.822+05:30","MotherHub_YKB","Motherhub_ULB","GariaHub_KOL","EKOLGAR-660993213","16:00:00","25","2023-11-17T07:45:29.596+05:30","ca.2475295","BAG",true,"Source","Stagged","2023-11-17T10:23:01.025+05:30","False",true
"2023-11-17T10:23:01.230+05:30","MotherHub_YKB","Motherhub_PAT_BTS","LalganjHub_LLG","EPATLLG-1628807","20:00:00","19","2023-11-17T09:40:33.005+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T09:40:31.003+05:30","True",true
"2023-11-17T10:23:01.178+05:30","MotherHub_YKB","MotherHub_SIL","MotherHub_SIL","EBAGSIL-2536192-1443","00:00:00","17","2023-11-17T03:38:26.083+05:30","ca.2780362","BAG",true,"Source","Stagged","2023-11-17T10:22:58.998+05:30","False",true
"2023-11-17T10:23:01.175+05:30","MotherHub_YKB","Motherhub_ABD","VejalpurHub_ADI","EAMDVLP-660896099","23:00:00","21","2023-11-17T07:31:07.686+05:30","ca.2457276","BAG",true,"Source","Stagged","2023-11-17T10:22:57.990+05:30","False",true
"2023-11-17T10:22:55.919+05:30","MotherHub_YKB","Motherhub_HRN","LoadshareBaranagarODH_KOL","ECCUBRG-1552822","02:00:00","24","2023-11-17T10:21:21.295+05:30","ca.2475295","BAG",false,"Source","Not Stagged","2023-11-17T10:21:19.293+05:30","True",false
"2023-11-17T10:22:55.856+05:30","MotherHub_YKB","Motherhub_CUT","KhurdaHub_KUD","EBBIKUD-660843760","16:00:00","23","2023-11-17T10:21:19.084+05:30","ca.2784071","BAG",false,"Source","Not Stagged","2023-11-17T10:21:17.082+05:30","True",false
"2023-11-17T10:22:55.777+05:30","MotherHub_YKB","Motherhub_PAT_BTS","CABTChapraSplitODH_CPR","EPATCHP-1524665","20:00:00","19","2023-11-17T09:17:20.181+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T09:17:18.179+05:30","True",true
"2023-11-17T10:22:50.857+05:30","MotherHub_YKB","Motherhub_PAT_BTS","AnishabadHub_PAT","EPATANH-1445686","20:00:00","19","2023-11-17T09:38:02.835+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T09:38:00.833+05:30","True",true
"2023-11-17T10:22:50.790+05:30","MotherHub_YKB","Motherhub_HRN","RanaghatHub_RHA","ECCURGT-660889925","02:00:00","24","2023-11-17T10:21:10.666+05:30","ca.2457276","BAG",false,"Source","Not Stagged","2023-11-17T10:21:08.665+05:30","True",false
"2023-11-17T10:22:50.785+05:30","MotherHub_YKB","MotherHub_SIL","JorethangHub_JRO","EIXBJRO-1404396","00:00:00","17","2023-11-17T03:56:55.270+05:30","ca.2780362","BAG",true,"Source","Stagged","2023-11-17T10:22:46.000+05:30","False",true
"2023-11-17T10:22:45.905+05:30","MotherHub_YKB","Motherhub_PAT_BTS","ChakiaHub_CAA","EPATCAA-1498633","20:00:00","19","2023-11-17T09:33:12.882+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T09:33:10.880+05:30","True",true
"2023-11-17T10:22:40.686+05:30","MotherHub_YKB","Motherhub_PAT_BTS","MalmaliyaHub_MGZ","EPATMML-1645749","20:00:00","19","2023-11-17T09:33:41.967+05:30","ca.2624952","BAG",false,"Source","Stagged","2023-11-17T09:33:39.966+05:30","True",true
"2023-11-17T10:22:40.686+05:30","MotherHub_YKB","Motherhub_ABD","Motherhub_ABD","EAHDABD-2633056-1278","23:00:00","21","2023-11-17T07:41:26.877+05:30","ca.2457276","BAG",true,"Source","Stagged","2023-11-17T10:22:38.912+05:30","False",true
"2023-11-17T10:22:35.805+05:30","MotherHub_YKB","Motherhub_PAT_BTS","GhoiasahanMDH_Ghn","EGHNMDH-468513","20:00:00","19","2023-11-17T09:40:13.879+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T09:40:11.877+05:30","True",true
"2023-11-17T10:22:35.781+05:30","MotherHub_YKB","Motherhub_ULB","KotulpurHub_KOP","EKOPKOP-660814687","16:00:00","25","2023-11-17T07:31:45.412+05:30","ca.2457276","BAG",true,"Source","Stagged","2023-11-17T10:22:32.023+05:30","False",true
"2023-11-17T10:22:35.766+05:30","MotherHub_YKB","MotherHub_SIL","MotherHub_SIL","EBAGSIL-2536559-1443","00:00:00","17","2023-11-17T04:00:10.935+05:30","ca.2780362","BAG",true,"Source","Stagged","2023-11-17T10:22:34.885+05:30","False",true
"2023-11-17T10:22:31.003+05:30","MotherHub_YKB","MotherHub_JKD","SundarnagarODH_IXW","EIXRKOH-458656","17:00:00","22","2023-11-17T10:21:03.643+05:30","ca.2784071","BAG",false,"Source","Not Stagged","2023-11-17T10:21:01.642+05:30","True",false
"2023-11-17T10:22:31.003+05:30","MotherHub_YKB","MotherHub_CHG","MotherHub_CHG","ERAICHG-2438200-1289","20:00:00","18","2023-11-17T10:21:01.866+05:30","ca.2286116","BAG",false,"Source","Stagged","2023-11-17T10:20:59.864+05:30","True",true
"2023-11-17T10:22:31.003+05:30","MotherHub_YKB","Motherhub_PLS","RajgarhMDH_MRH","EMRHMDH-468481","21:00:00","42","2023-11-17T10:20:56.768+05:30","ca.2414851","BAG",false,"Source","Not Stagged","2023-11-17T10:20:54.767+05:30","True",false
"2023-11-17T10:22:31.003+05:30","MotherHub_YKB","Motherhub_PAT_BTS","ChapraHub_CPR","EBIHCPR-660901885","20:00:00","19","2023-11-17T09:07:32.050+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T09:07:30.048+05:30","True",true
"2023-11-17T10:22:30.948+05:30","MotherHub_YKB","Motherhub_PAT_BTS","Motherhub_PAT_BTS","EPATBTS-4831091-1363","20:00:00","19","2023-11-17T09:45:03.300+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T09:45:01.298+05:30","True",true
"2023-11-17T10:22:30.948+05:30","MotherHub_YKB","MotherHub_SIL","DhanuagaonODH_DBB","EGAUOBB-395421","00:00:00","17","2023-11-17T04:10:53.389+05:30","ca.2780362","BAG",true,"Source","Stagged","2023-11-17T10:22:30.884+05:30","False",true
"2023-11-17T10:22:25.821+05:30","MotherHub_YKB","SupaulHub_SOU","SupaulHub_SOU","EPATSOU-1492636","20:00:00","46","2023-11-17T10:21:06.790+05:30","ca.2414851","BAG",false,"Source","Not Stagged","2023-11-17T10:21:04.787+05:30","True",false
"2023-11-17T10:22:20.839+05:30","MotherHub_YKB","Motherhub_ULB","BehalaHub_KOL","EKOLBEH-660943041","16:00:00","25","2023-11-17T07:55:11.307+05:30","ca.2475295","BAG",true,"Source","Stagged","2023-11-17T10:22:19.955+05:30","False",true
"2023-11-17T10:22:20.782+05:30","MotherHub_YKB","Motherhub_PAT_BTS","GopalganjHub_GOG","EBIHGOG-660860698","20:00:00","19","2023-11-17T09:36:37.190+05:30","ca.2633445","BAG",false,"Source","Stagged","2023-11-17T09:36:35.188+05:30","True",true
"2023-11-17T10:22:15.742+05:30","MotherHub_YKB","Motherhub_ULB","LakeTownHub_KOL","ECCULKT-660151123","16:00:00","25","2023-11-17T07:53:50.974+05:30","ca.2784071","BAG",true,"Source","Stagged","2023-11-17T10:22:12.004+05:30","False",true
"2023-11-17T10:22:15.725+05:30","MotherHub_YKB","MotherHub_NAG_BTS","CABTRajuraODH_RJR","ENAGRAJ-1111094","00:00:00","12","2023-11-17T02:15:25.826+05:30","ca.2787351","BAG",true,"Source","Stagged","2023-11-17T10:22:11.888+05:30","False",true
"2023-11-17T10:22:15.686+05:30","MotherHub_YKB","MotherHub_SIL","ArariaHub_ARR","EGAYBHI-660852791","00:00:00","17","2023-11-17T04:05:30.647+05:30","ca.2787351","BAG",true,"Source","Stagged","2023-11-17T10:22:13.930+05:30","False",true
"2023-11-17T10:22:10.887+05:30","MotherHub_YKB","Motherhub_ABD","HimmatnagarHub_HMT","EHMTHMT-660834697","23:00:00","21","2023-11-17T07:52:40.313+05:30","ca.2784071","BAG",true,"Source","Stagged","2023-11-17T10:22:05.913+05:30","False",true
"2023-11-17T10:22:10.886+05:30","MotherHub_YKB","SaharsaHub_SHC","SaharsaHub_SHC","ESHCSHC-660879893","20:00:00","46","2023-11-17T10:20:48.631+05:30","ca.2414851","BAG",false,"Source","Not Stagged","2023-11-17T10:20:46.629+05:30","True",false
"2023-11-17T10:22:10.886+05:30","MotherHub_YKB","Motherhub_HRN","ElasticRunDumdumODH_KOL","ECCUDDM-1733050","02:00:00","24","2023-11-17T10:20:48.581+05:30","ca.2457276","BAG",false,"Source","Not Stagged","2023-11-17T10:20:46.579+05:30","True",false
"2023-11-17T10:22:05.750+05:30","MotherHub_YKB","Motherhub_ULB","BandelHub_BND","ECCUBND-660893971","16:00:00","25","2023-11-17T07:59:16.271+05:30","ca.2475295","BAG",true,"Source","Stagged","2023-11-17T10:22:02.850+05:30","False",true
